PassengerId,Group,GroupSize,LoneTraveler,HomePlanet,CryoSleep,CabinDeck,CabinNumber,CabinSide,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,AmountSpent,Spent,Transported,FirstName,LastName
0200_01,200,1,1,Earth,True,G,31,P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Elia,Colomonson
0201_01,201,2,0,Europa,True,B,3,S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Kaffias,Bacistion
0201_02,201,2,0,Europa,True,B,3,S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Edaruma,Bacistion
0202_01,202,2,0,Europa,True,B,9,P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Pomera,Embleng
0202_02,202,2,0,Europa,False,A,2,P,55 Cancri e,,False,0.0,2433.0,,878.0,443.0,3754.0,1,True,Vegas,Embleng
0203_01,203,1,1,Europa,True,C,8,S,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Ancham,Heateele
0205_01,205,1,1,Earth,False,G,34,S,TRAPPIST-1e,29.0,False,0.0,2.0,66.0,0.0,705.0,773.0,1,False,Carma,Oneiles
0206_01,206,1,1,Europa,False,C,9,S,55 Cancri e,,False,2.0,1720.0,12.0,1125.0,122.0,2981.0,1,True,Nuson,Brugashed
0207_01,207,1,1,Earth,True,G,32,P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Thony,Mcfaddennon
0210_01,210,1,1,,True,D,6,P,55 Cancri e,24.0,False,0.0,0.0,,0.0,0.0,0.0,0,True,Arraid,Inicont
0211_01,211,3,0,Mars,False,F,44,P,TRAPPIST-1e,29.0,False,902.0,1.0,137.0,0.0,0.0,1040.0,1,True,Pebuts,Appie
0211_02,211,3,0,Mars,True,F,44,P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Corsh,Appie
0211_03,211,3,0,Mars,False,F,44,P,TRAPPIST-1e,17.0,False,848.0,0.0,307.0,182.0,0.0,1337.0,1,False,Picers,Date
0212_01,212,2,0,Earth,False,E,9,P,TRAPPIST-1e,13.0,False,192.0,0.0,0.0,51.0,739.0,982.0,1,False,Inen,Workmans
0212_02,212,2,0,Earth,False,F,45,P,TRAPPIST-1e,35.0,False,147.0,188.0,0.0,10.0,387.0,732.0,1,False,Shally,Workmans
0213_01,213,1,1,Earth,False,F,46,P,TRAPPIST-1e,21.0,False,367.0,281.0,0.0,0.0,146.0,794.0,1,False,Carita,Navages
0216_01,216,1,1,Earth,False,F,40,S,55 Cancri e,21.0,False,0.0,56.0,0.0,0.0,1918.0,1974.0,1,False,Searla,Garnes
0217_01,217,1,1,Earth,False,F,47,P,TRAPPIST-1e,38.0,False,1517.0,0.0,0.0,27.0,0.0,1544.0,1,False,Prilly,Shieldson
0219_01,219,1,1,Earth,True,G,36,P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Nica,River
0220_01,220,7,0,Earth,True,G,37,P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Tyle,Wilsoney
0220_02,220,7,0,Earth,False,G,37,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Wena,Wilsoney
0220_03,220,7,0,Earth,True,G,37,P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Branca,Wilsoney
0220_04,220,7,0,Earth,False,E,10,P,TRAPPIST-1e,25.0,False,122.0,84.0,,0.0,0.0,206.0,1,False,Dont,Wilsoney
0220_05,220,7,0,Earth,False,F,48,P,TRAPPIST-1e,16.0,False,0.0,3.0,0.0,0.0,1099.0,1102.0,1,False,Velyne,Wilsoney
0220_06,220,7,0,Earth,False,G,37,P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Weney,Wilsoney
0220_07,220,7,0,Earth,True,G,37,P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Guye,Wilsoney
0221_01,221,7,0,Mars,False,E,13,S,55 Cancri e,21.0,False,2237.0,0.0,119.0,0.0,0.0,2356.0,1,False,Cowhex,Blan
0221_02,221,7,0,Mars,False,E,13,S,TRAPPIST-1e,23.0,False,1215.0,80.0,1.0,2.0,0.0,1298.0,1,False,Yogark,Reke
0221_03,221,7,0,Mars,False,E,13,S,TRAPPIST-1e,33.0,False,1933.0,12.0,188.0,1.0,0.0,2134.0,1,False,Jacks,Reke
0221_04,221,7,0,Mars,True,E,13,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Eerch,Reke
0221_05,221,7,0,Mars,False,E,13,S,TRAPPIST-1e,41.0,False,1230.0,0.0,301.0,43.0,1023.0,2597.0,1,False,Panbug,Reke
0221_06,221,7,0,Mars,False,E,13,S,TRAPPIST-1e,16.0,False,915.0,0.0,221.0,234.0,0.0,1370.0,1,False,Gran,Reke
0221_07,221,7,0,Mars,True,E,13,S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Rohs,Reke
0222_01,222,3,0,Mars,False,F,41,S,TRAPPIST-1e,20.0,False,1406.0,0.0,0.0,11.0,0.0,1417.0,1,False,Gone,Perte
0222_02,222,3,0,Mars,True,F,41,S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Colf,Deva
0222_03,222,3,0,Mars,True,E,14,S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Grake,Perte
0223_01,223,1,1,Earth,False,G,35,S,TRAPPIST-1e,21.0,False,0.0,2.0,665.0,0.0,9.0,676.0,1,False,Evan,Sykess
0224_01,224,1,1,Mars,False,F,42,S,TRAPPIST-1e,32.0,True,181.0,0.0,5.0,1634.0,0.0,1820.0,1,False,Blues,Queen
0225_01,225,1,1,Earth,True,G,38,P,PSO J318.5-22,58.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Carly,Hortis
0229_01,229,1,1,Earth,False,F,43,S,TRAPPIST-1e,24.0,False,4.0,7.0,0.0,713.0,79.0,803.0,1,False,Done,Sellahaney
0231_01,231,1,1,Mars,False,F,44,S,TRAPPIST-1e,30.0,False,85.0,0.0,1.0,1720.0,0.0,1806.0,1,False,Krus,Nate
0232_01,232,1,1,Earth,True,G,36,S,PSO J318.5-22,27.0,False,0.0,,0.0,0.0,0.0,0.0,0,False,Nica,Bakerrison
0233_01,233,1,1,Mars,False,F,45,S,TRAPPIST-1e,32.0,False,56.0,0.0,256.0,1438.0,0.0,1750.0,1,False,Teda,Wist
0234_01,234,1,1,Earth,False,F,50,P,TRAPPIST-1e,43.0,False,,888.0,0.0,0.0,0.0,888.0,1,False,Keitha,Josey
0237_01,237,1,1,Europa,True,B,11,P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Weias,Aginge
0239_01,239,1,1,Mars,False,,,,TRAPPIST-1e,37.0,False,637.0,0.0,0.0,92.0,319.0,1048.0,1,False,Diedow,Resty
0240_01,240,1,1,Mars,True,F,52,P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Puffes,Crie
0241_01,241,1,1,Europa,,E,11,P,55 Cancri e,33.0,False,0.0,1249.0,0.0,4812.0,1116.0,7177.0,1,False,Alas,Dischod
0242_01,242,1,1,,False,F,46,S,TRAPPIST-1e,18.0,False,313.0,1.0,691.0,283.0,0.0,1288.0,1,False,Almone,Sté
0243_01,243,1,1,Earth,True,G,37,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Lilace,Cartyernan
0244_01,244,2,0,Mars,True,,,,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Froos,Sad
0244_02,244,2,0,Mars,True,F,47,S,55 Cancri e,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Tous,Sad
0245_01,245,2,0,Europa,False,C,6,P,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,3578.0,1,True,Glueba,Repumparte
0245_02,245,2,0,Europa,False,C,6,P,TRAPPIST-1e,33.0,False,0.0,86.0,796.0,584.0,10912.0,12378.0,1,False,Anchib,Repumparte
0246_01,246,1,1,Mars,False,D,8,P,TRAPPIST-1e,21.0,False,2947.0,0.0,287.0,27.0,0.0,3261.0,1,False,Mele,Sesa
0248_01,248,1,1,Europa,False,C,10,S,TRAPPIST-1e,33.0,False,0.0,1.0,0.0,8620.0,1063.0,9684.0,1,False,Genifi,Spanxibus
0250_01,250,1,1,Earth,True,G,38,S,PSO J318.5-22,47.0,False,,0.0,0.0,0.0,0.0,0.0,0,False,Camily,Kramosley
0251_01,251,1,1,,True,C,11,S,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Diphah,Amsive
0252_01,252,1,1,Earth,False,F,53,P,TRAPPIST-1e,30.0,False,335.0,695.0,541.0,0.0,0.0,1571.0,1,False,Leenny,Byerry
0253_01,253,1,1,Earth,False,G,42,P,TRAPPIST-1e,29.0,False,272.0,615.0,0.0,0.0,1.0,888.0,1,False,Dawne,Cardner
0254_01,254,1,1,Earth,False,F,54,P,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,1290.0,1,True,Race,Stenson
0255_01,255,1,1,Europa,True,A,3,S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Ashir,Mingious
0257_01,257,2,0,Mars,False,F,49,S,55 Cancri e,21.0,False,1664.0,0.0,,0.0,0.0,1664.0,1,False,Errohs,Berte
0257_02,257,2,0,Mars,True,F,49,S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Squars,Berte
0258_01,258,1,1,Earth,False,F,50,S,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,704.0,1,False,Feryla,Cooperkins
0260_01,260,1,1,Europa,False,E,16,S,TRAPPIST-1e,26.0,False,0.0,4810.0,0.0,981.0,2054.0,7845.0,1,False,Segino,Inderly
0261_01,261,1,1,Earth,False,F,56,P,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,898.0,1,False,Dord,Bookerson
0263_01,263,1,1,Earth,True,G,43,P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Maen,Merkins
0265_01,265,1,1,Europa,True,D,8,S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,,0.0,0.0,0,True,Etair,Herpumble
0267_01,267,1,1,Earth,False,F,51,S,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,873.0,1,False,Lilace,Sancockett
0269_01,269,1,1,Earth,False,F,52,S,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,823.0,1,True,Lerome,Polliamposs
0270_01,270,1,1,Earth,False,F,59,P,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,1393.0,1,False,Cathya,Fryersonis
0275_01,275,1,1,Europa,True,D,9,S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Terf,Obnoble
0277_01,277,1,1,Earth,False,F,61,P,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,2487.0,1,True,Byront,Mcdanield
0278_01,278,2,0,Earth,False,,,,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,,888.0,1,False,Judya,Beachez
0278_02,278,2,0,Earth,False,G,45,P,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,444.0,1,False,Marice,Beachez
0281_01,281,1,1,Earth,False,F,63,P,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,2078.0,1,True,Derine,Pierry
0282_01,282,1,1,Earth,False,F,54,S,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,918.0,1,True,Valex,Baketton
0283_01,283,2,0,Earth,True,G,46,P,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Jacky,Santin
0283_02,283,2,0,Earth,False,F,64,P,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,803.0,1,True,Roydo,Santin
0285_01,285,2,0,Europa,True,E,16,P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Krabik,Invebodene
0285_02,285,2,0,Europa,True,E,16,P,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Grasath,Invebodene
0286_01,286,1,1,Earth,False,F,65,P,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,1488.0,1,False,Carita,Jimes
0287_01,287,2,0,Europa,True,,,,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Tetra,Bootty
0287_02,287,2,0,Europa,False,B,12,P,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,2085.0,1,False,Alasym,Bootty
0288_01,288,1,1,Earth,False,F,55,S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,828.0,1,False,Gory,Delez
0289_01,289,1,1,Europa,True,C,12,S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Furuson,Objeciane
0290_01,290,4,0,Europa,False,B,7,S,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,5877.0,1,True,Skaton,Excialing
0290_02,290,4,0,Europa,True,B,7,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Algor,Excialing
0290_03,290,4,0,Europa,,B,7,S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Dhenar,Excialing
0290_04,290,4,0,Europa,False,B,7,S,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Atino,Excialing
0291_01,291,1,1,Europa,False,D,10,S,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,7678.0,1,True,Castab,Brakeril
0294_01,294,1,1,Europa,True,B,8,S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,,0.0,0.0,0,True,Phonons,Roforhauge
0297_01,297,1,1,Earth,False,G,47,P,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,1433.0,1,True,Ernice,Gardonadox
0298_01,298,1,1,Europa,True,A,3,P,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Ashird,Sorbitter
0301_01,301,1,1,Earth,True,,,,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Margia,Wriggins
0302_01,302,1,1,Earth,False,F,67,P,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,1385.0,1,False,Lesley,Shephendry
0303_01,303,1,1,,True,G,41,S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Oraryn,Kirklander
0304_01,304,1,1,Europa,False,E,18,S,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,7439.0,1,False,Betena,Ausivetpul
0305_01,305,1,1,Europa,False,C,7,P,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,3073.0,1,False,Suhelik,Geousker
0306_01,306,1,1,Earth,False,E,19,S,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,904.0,1,False,Dony,Estevesters
0307_01,307,1,1,Earth,False,F,59,S,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,1359.0,1,True,Natald,Hickett
0309_01,309,1,1,Earth,False,F,60,S,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,1357.0,1,False,Billya,Bowerson
0310_01,310,1,1,Europa,False,,,,TRAPPIST-1e,67.0,False,,230.0,0.0,4476.0,241.0,4947.0,1,False,Naviton,Coudered
0313_01,313,4,0,Earth,False,F,68,P,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,552.0,1,True,Briney,Mckinsond
0313_02,313,4,0,Earth,True,G,50,P,55 Cancri e,,False,0.0,0.0,,0.0,0.0,0.0,0,True,Jona,Mckinsond
0313_03,313,4,0,Earth,False,F,68,P,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,649.0,1,True,Jaimer,Mckinsond
0313_04,313,4,0,Earth,False,G,50,P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Hary,Mckinsond
0314_01,314,1,1,Earth,False,G,51,P,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,1790.0,1,False,Kell,Kochroeders
0315_01,315,1,1,,True,G,42,S,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Adriet,Valezaley
0316_01,316,2,0,Europa,False,B,9,S,TRAPPIST-1e,24.0,False,0.0,2628.0,,170.0,0.0,2798.0,1,True,Hallah,Sorbitter
0316_02,316,2,0,Europa,True,B,9,S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,,0.0,0,True,Beneba,Sorbitter
0320_01,320,2,0,Earth,False,G,44,S,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,,0.0,2.0,1,False,Breney,Bellarkerd
0320_02,320,2,0,Earth,False,G,44,S,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,,8.0,1,False,Garley,Bellarkerd
0321_01,321,1,1,,False,F,61,S,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,1227.0,1,False,Quites,Bache
0322_01,322,1,1,Earth,True,G,45,S,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Annya,Blange
0324_01,324,1,1,Earth,True,G,53,P,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Carma,Hooperez
0326_01,326,1,1,Earth,True,G,47,S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Charly,Edwartizman
0327_01,327,1,1,Earth,False,,,,TRAPPIST-1e,19.0,False,17.0,0.0,784.0,0.0,2.0,803.0,1,True,Jasony,Ocherman
0330_01,330,3,0,Europa,False,C,14,S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Bellah,Siveduced
0330_02,330,3,0,Europa,False,C,14,S,TRAPPIST-1e,32.0,False,247.0,4651.0,0.0,46.0,202.0,5146.0,1,True,,
0330_03,330,3,0,Europa,False,C,14,S,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,2168.0,1,False,Hekaton,Siveduced
0331_01,331,1,1,Earth,False,F,72,P,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,803.0,1,False,Lewise,Burchard
0333_01,333,1,1,Mars,True,F,73,P,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Phios,Melie
0334_01,334,1,1,Mars,False,F,62,S,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,7404.0,1,False,Unfly,Mushe
0336_01,336,1,1,Earth,False,F,74,P,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,712.0,1,False,Maura,Cookson
0337_01,337,3,0,Mars,True,F,63,S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Guanch,Perle
0337_02,337,3,0,Mars,False,F,63,S,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,2460.0,1,True,Weros,Perle
0337_03,337,3,0,Mars,False,F,63,S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,,
0338_01,338,1,1,Earth,True,G,48,S,TRAPPIST-1e,18.0,False,0.0,0.0,,0.0,0.0,0.0,0,True,Ireen,Guerson
0340_01,340,1,1,Europa,True,B,10,S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Pentard,Poille
0341_01,341,1,1,Earth,True,G,57,P,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Lorian,Webstephrey
0343_01,343,1,1,Earth,False,F,76,P,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,1302.0,1,False,Meremy,Salez
0345_01,345,1,1,Mars,True,E,21,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Berios,Racke
0346_01,346,1,1,Earth,True,G,59,P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Lynney,Chanan
0347_01,347,1,1,Mars,False,F,64,S,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,1868.0,1,False,Cousk,Kraie
0348_01,348,2,0,Mars,False,D,12,P,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,3223.0,1,True,Stray,Mane
0348_02,348,2,0,Mars,,,,,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,2385.0,1,True,Weet,Mane
0350_01,350,1,1,Earth,True,G,60,P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Loresa,Burchanez
0352_01,352,1,1,Mars,False,F,78,P,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,4976.0,1,False,Hits,Strad
0355_01,355,1,1,Earth,True,,,,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Tricky,Warrison
0356_01,356,1,1,Europa,True,B,15,P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Pharmus,Gloyanthy
0357_01,357,1,1,Earth,False,F,65,S,TRAPPIST-1e,41.0,False,,1198.0,0.0,124.0,572.0,1894.0,1,False,Eduard,Mcleaney
0358_01,358,2,0,Earth,True,G,50,S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Ronna,Connon
0358_02,358,2,0,Earth,True,G,50,S,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Dandy,Connon
0359_01,359,1,1,Earth,False,F,66,S,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,689.0,1,False,Celine,Popez
0360_01,360,1,1,Earth,False,F,67,S,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,715.0,1,False,Elancy,Staffersby
0361_01,361,1,1,Earth,False,F,68,S,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,733.0,1,True,Virgie,Headardyer
0365_01,365,1,1,Earth,False,G,51,S,55 Cancri e,,False,0.0,0.0,0.0,685.0,21.0,706.0,1,False,Dandra,Jacostaney
0368_01,368,2,0,Mars,False,F,82,P,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,7405.0,1,False,Resers,Perte
0368_02,368,2,0,Mars,True,F,82,P,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Batech,Perte
0369_01,369,1,1,Earth,False,G,53,S,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,827.0,1,True,Veroy,Pottonalden
0370_01,370,1,1,Earth,False,F,83,P,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,1559.0,1,False,Tine,Coffmaney
0371_01,371,1,1,Mars,True,F,84,P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Chrey,Dutte
0372_01,372,1,1,Earth,False,F,85,P,TRAPPIST-1e,24.0,False,0.0,5.0,0.0,2766.0,0.0,2771.0,1,False,,
0373_01,373,1,1,Earth,True,G,62,P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Billex,Mcneiderson
0375_01,375,1,1,Earth,False,E,22,P,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,788.0,1,False,Luzel,Vincenton
0376_01,376,1,1,Earth,False,G,54,S,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,908.0,1,True,Francy,Spentley
0377_01,377,1,1,Europa,False,C,15,S,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,9432.0,1,False,Wezncha,Excialing
0378_01,378,7,0,Europa,False,B,11,S,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,6065.0,1,False,Bram,Pirejus
0378_02,378,7,0,Europa,True,B,11,S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Marfak,Pirejus
0378_03,378,7,0,Europa,False,B,11,S,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,10645.0,1,False,Naslon,Pirejus
0378_04,378,7,0,Europa,True,B,11,S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Muonons,Pirejus
0378_05,378,7,0,Europa,True,B,11,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Polaton,Pirejus
0378_06,378,7,0,Europa,False,B,11,S,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,4729.0,1,False,Sollum,Pirejus
0378_07,378,7,0,Europa,True,B,11,S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Achib,Pirejus
0379_01,379,1,1,Earth,False,G,63,P,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,953.0,1,True,Brita,Moodson
0380_01,380,1,1,Europa,True,,,,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Zinopus,Fuelddid
0381_01,381,2,0,Europa,True,B,16,P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Mesatan,Mosteraked
0381_02,381,2,0,Europa,True,B,16,P,55 Cancri e,38.0,False,0.0,0.0,,0.0,0.0,0.0,0,True,Aston,Mosteraked
0382_01,382,1,1,,False,G,64,P,,23.0,False,348.0,0.0,0.0,4.0,368.0,720.0,1,False,Blanie,Floydendley
0383_01,383,2,0,Earth,False,G,55,S,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,4688.0,1,False,Phia,Wagnerray
0383_02,383,2,0,Earth,True,G,55,S,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Evane,Wagnerray
0384_01,384,2,0,Earth,False,G,56,S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Cliney,Simpsonks
0384_02,384,2,0,Earth,False,G,56,S,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,909.0,1,True,Ellard,Simpsonks
0385_01,385,1,1,Earth,False,G,65,P,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,888.0,1,False,Tanley,Klinson
0387_01,387,1,1,Earth,True,G,66,P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Verek,Merce
0388_01,388,1,1,Earth,True,G,57,S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Fanna,Sullones
0389_01,389,1,1,Earth,False,E,23,P,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,791.0,1,False,Elanda,Savaraldez
